UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long
AUTO THEFT,203091626,11/4/2020,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.746732,-84.408349
AGG ASSAULT,203091627,11/4/2020,794 MERCURY DR NW,114,Carroll Heights,H,33.775801,-84.509233
LARCENY-FROM VEHICLE,203091853,11/4/2020,753 EDGEWOOD AVE NE,602,Inman Park,N,33.754699,-84.362769
LARCENY-NON VEHICLE,203091776,11/4/2020,2302 MARIETTA BLVD NW,103,Bolton,D,33.818156,-84.451347
LARCENY-FROM VEHICLE,203091661,11/4/2020,1075 PEACHTREE ST NE,503,Midtown,E,33.783861,-84.383009
LARCENY-FROM VEHICLE,203091664,11/4/2020,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.810393,-84.367471
LARCENY-FROM VEHICLE,203091692,11/4/2020,16 W PEACHTREE PL NW,508,Downtown,M,33.764379,-84.388377
LARCENY-FROM VEHICLE,203091743,11/4/2020,900 DEKALB AVE NE,602,Inman Park,N,33.75507,-84.358123
AUTO THEFT,203081432,11/4/2020,3170 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.785627,-84.491019
ROBBERY,203081580,11/4/2020,73 WADDELL ST NE,602,Inman Park,N,33.756102,-84.363015
AUTO THEFT,203081068,11/4/2020,1850 MEMORIAL DR SE,610,Kirkwood,O,33.747628,-84.327108
LARCENY-NON VEHICLE,203071200,11/4/2020,1032 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.726759,-84.407688
AUTO THEFT,203071319,11/4/2020,2809 PEACHTREE RD,206,Garden Hills,B,33.831572,-84.384897
LARCENY-NON VEHICLE,203061345,11/3/2020,3393 PEACHTREE RD,210,Lenox,B,33.846726,-84.36242
LARCENY-FROM VEHICLE,203060555,11/3/2020,400 NORTHSIDE DR NW,506,English Avenue,L,33.766008,-84.405324
BURGLARY,203050502,11/3/2020,1830 PIEDMONT AVE NE,613,Piedmont Heights,F,33.805723,-84.368046
AUTO THEFT,203071684,11/3/2020,3670 N CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.673871,-84.50926
LARCENY-FROM VEHICLE,203071747,11/3/2020,2429 BOLTON RD NW,103,Bolton,D,33.820709,-84.455116
BURGLARY,203080861,11/3/2020,141 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.718151,-84.383763
LARCENY-NON VEHICLE,203080870,11/3/2020,3431 LENOX RD NE,210,Lenox,B,33.848645,-84.359934
LARCENY-FROM VEHICLE,203080886,11/3/2020,3235 PACES FERRY PL NW,206,South Tuxedo Park,B,33.843145,-84.381618
LARCENY-FROM VEHICLE,203080899,11/3/2020,355 PEACHTREE BATTLE AVE NW,205,Peachtree Battle Alliance,C,33.822441,-84.399086
LARCENY-FROM VEHICLE,203080916,11/3/2020,308 WOODWARD AVE SE,605,Grant Park,W,33.745797,-84.377512
LARCENY-FROM VEHICLE,203080935,11/3/2020,1082 HUFF RD NW,103,Blandtown,D,33.789035,-84.422891
LARCENY-NON VEHICLE,203080954,11/3/2020,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.819556,-84.363878
AUTO THEFT,203080960,11/3/2020,79 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.757089,-84.385036
LARCENY-FROM VEHICLE,203080973,11/3/2020,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.84954,-84.357409
LARCENY-FROM VEHICLE,203081027,11/3/2020,2324 STRATHMORE DR NE,212,Lindridge/Martin Manor,F,33.818457,-84.357881
LARCENY-NON VEHICLE,203081053,11/3/2020,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.817764,-84.350527
LARCENY-FROM VEHICLE,203071844,11/3/2020,264 PHARR RD NE,206,Buckhead Village,B,33.837245,-84.378014
BURGLARY,203071864,11/3/2020,1132 UNITED AVE SE,607,Ormewood Park,W,33.724709,-84.350713
BURGLARY,203071870,11/3/2020,3030 HEADLAND DR SW,411,Greenbriar,R,33.687401,-84.487802
LARCENY-FROM VEHICLE,203071871,11/3/2020,60 ANDREW YOUNG INTERNATIONAL BLVD NE,509,Downtown,M,33.759878,-84.385791
AGG ASSAULT,203080003,11/3/2020,1273 LYNWAY LN SW,406,Cascade Heights,I,33.720815,-84.486757
LARCENY-FROM VEHICLE,203080018,11/3/2020,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82108,-84.352261
LARCENY-FROM VEHICLE,203080058,11/3/2020,1163 W PEACHTREE ST NE,503,Midtown,E,33.786111,-84.38747
LARCENY-FROM VEHICLE,203080063,11/3/2020,3167 PEACHTREE RD NE,206,Buckhead Village,B,33.840301,-84.375873
AGG ASSAULT,203080118,11/3/2020,516 LEE ST SW,401,West End,T,33.740778,-84.413729
ROBBERY,203080124,11/3/2020,232 FORSYTH ST SW,512,Downtown,M,33.74854,-84.396366
AUTO THEFT,203080140,11/3/2020,1993 BENT CREEK WAY SW,410,Campbellton Road,R,33.700971,-84.465883
ROBBERY,203080144,11/3/2020,1132 GARIBALDI ST SW,302,Pittsburgh,V,33.724054,-84.398983
LARCENY-FROM VEHICLE,203080156,11/3/2020,33 11TH ST NE,503,Midtown,E,33.78295,-84.386565
AUTO THEFT,203080176,11/3/2020,3390 FAIRBURN RD SW,414,Ben Hill,P,33.66147,-84.52333
ROBBERY,203080208,11/3/2020,2025 PEACHTREE RD NE,207,Buckhead Village,B,33.839652,-84.379528
ROBBERY,203080216,11/3/2020,3810 CAMPBELLTON RD SW,413,,P,33.690262,-84.513473
AUTO THEFT,203080266,11/3/2020,1215 GLENWOOD AVE SE,612,East Atlanta,W,33.739951,-84.347697
LARCENY-FROM VEHICLE,203080279,11/3/2020,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.672654,-84.391383
LARCENY-NON VEHICLE,203080285,11/3/2020,637 FERRIS ST SW,404,Westwood Terrace,I,33.73786,-84.454247
LARCENY-NON VEHICLE,203080326,11/3/2020,219 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.764904,-84.394406
BURGLARY,203080361,11/3/2020,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.672654,-84.391383
LARCENY-FROM VEHICLE,203080399,11/3/2020,3200 LENOX RD NE,210,Pine Hills,B,33.842736,-84.358806
BURGLARY,203080411,11/3/2020,1176 MONTREAT AVE SW,402,Oakland City,S,33.72945,-84.426416
BURGLARY,203080467,11/3/2020,2420 BROWNS MILL RD SE,310,Lakewood,Z,33.68908,-84.373824
LARCENY-FROM VEHICLE,203080569,11/3/2020,60 11TH ST NE,503,Midtown,E,33.783503,-84.385334
BURGLARY,203080589,11/3/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.733026,-84.402493
AUTO THEFT,203080594,11/3/2020,1493 GLENWOOD AVE SE,612,East Atlanta,W,33.739756,-84.338573
LARCENY-NON VEHICLE,203080607,11/3/2020,1374 MURPHY AVE SW,301,Capitol View,X,33.717598,-84.423912
LARCENY-NON VEHICLE,203080748,11/3/2020,4011 PINEHILL PL NW,202,Chastain Park,A,33.866702,-84.398486
LARCENY-NON VEHICLE,203080805,11/3/2020,1275 CAROLINE ST NE,609,Edgewood,O,33.757264,-84.346543
LARCENY-FROM VEHICLE,203081069,11/3/2020,1225 CAROLINE ST NE,609,Edgewood,O,33.75614,-84.348125
LARCENY-NON VEHICLE,203081070,11/3/2020,950 W PEACHTREE ST NW,503,Midtown,E,33.779875,-84.387354
LARCENY-FROM VEHICLE,203081071,11/3/2020,3340 OLD FAIRBURN RD,414,Huntington,P,33.663465,-84.526673
LARCENY-FROM VEHICLE,203081099,11/3/2020,224 WARREN ST NE,610,Kirkwood,O,33.759073,-84.326204
LARCENY-FROM VEHICLE,203081108,11/3/2020,693 PEACHTREE ST NE,505,Midtown,E,33.773643,-84.384412
LARCENY-NON VEHICLE,203081110,11/3/2020,854 OAK ST SW,401,West End,T,33.739478,-84.4162
LARCENY-NON VEHICLE,203081146,11/3/2020,391 17TH ST NW,501,Atlantic Station,E,33.791485,-84.40004
LARCENY-FROM VEHICLE,203081193,11/3/2020,589 WILLOW ST NE,509,Downtown,M,33.770507,-84.382706
LARCENY-FROM VEHICLE,203081258,11/3/2020,1715 HOWELL MILL RD,204,Berkeley Park,D,33.8019,-84.4132
LARCENY-FROM VEHICLE,203081273,11/3/2020,1853 CHESHIRE BRIDGE RD NE,613,Morningside/Lenox Park,F,33.80877,-84.362379
LARCENY-FROM VEHICLE,203081308,11/3/2020,2967 METROPOLITAN PKWY SW,311,Hammond Park,X,33.674219,-84.408957
LARCENY-FROM VEHICLE,203081349,11/3/2020,118 JOHNSON RD NW,110,Grove Park,J,33.783945,-84.451458
LARCENY-FROM VEHICLE,203081369,11/3/2020,680 DALLAS ST NE,603,Old Fourth Ward,M,33.767528,-84.365049
AUTO THEFT,203081403,11/3/2020,309 NELSON ST SW,507,Castleberry Hill,M,33.7522,-84.39817
LARCENY-FROM VEHICLE,203081411,11/3/2020,1845 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.807014,-84.36522
ROBBERY,203081584,11/3/2020,1531 CAMPBELLTON RD SW,408,Venetian Hills,S,33.713262,-84.438621
LARCENY-FROM VEHICLE,203081612,11/3/2020,1075 PEACHTREE ST NE,503,Midtown,E,33.783861,-84.383009
LARCENY-NON VEHICLE,203081658,11/3/2020,1579 MONROE DR NE,613,Piedmont Heights,F,33.798035,-84.369196
ROBBERY,203081665,11/3/2020,791 WYLIE ST SE,606,Reynoldstown,N,33.752478,-84.360839
LARCENY-NON VEHICLE,203081694,11/3/2020,952 TAFT AVE NE,503,Midtown,E,33.780566,-84.374065
AUTO THEFT,203081731,11/3/2020,1815 M.L.K. JR DR SW,108,,I,33.750922,-84.446619
AUTO THEFT,203081902,11/3/2020,131 CENTENNIAL OLYMPIC PARK DR NW,507,Downtown,M,33.757077,-84.393544
LARCENY-FROM VEHICLE,203081905,11/3/2020,471 NORTH HIGHLAND AVENUE NORTHEAST,602,Inman Park,N,33.766804,-84.352764
ROBBERY,203081446,11/3/2020,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.678873,-84.392548
LARCENY-NON VEHICLE,203081466,11/3/2020,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824018,-84.365306
LARCENY-FROM VEHICLE,203081476,11/3/2020,777 S PONCE DE LEON AVE NE,608,Poncey-Highland,N,33.773647,-84.348956
LARCENY-FROM VEHICLE,203081476,11/3/2020,777 S PONCE DE LEON AVE NE,608,Druid Hills,N,33.773647,-84.348956
LARCENY-FROM VEHICLE,203081486,11/3/2020,675 NORTH HIGHLAND AVENUE NORTHEAST,602,Poncey-Highland,N,33.772754,-84.351822
AGG ASSAULT,203081490,11/3/2020,1731 HADLOCK ST SW,408,,R,33.708298,-84.446588
AUTO THEFT,203071771,11/3/2020,991 PIEDMONT AVE NE,503,Midtown,E,33.781649,-84.380391
AUTO THEFT,203071785,11/3/2020,1896 PIEDMONT RD NE,212,Piedmont Heights,F,33.809092,-84.366074
LARCENY-NON VEHICLE,203081522,11/3/2020,1050 CURRAN ST NW,501,Home Park,E,33.783386,-84.406248
LARCENY-FROM VEHICLE,203081560,11/3/2020,2893 PEACHTREE RD NE,206,Garden Hills,B,33.833791,-84.382622
AUTO THEFT,203081569,11/3/2020,3004 PIEDMONT RD NE,206,Garden Hills,B,33.836599,-84.368642
LARCENY-FROM VEHICLE,203071810,11/2/2020,300 TED TURNER DR NW,508,Downtown,M,33.762632,-84.389613
LARCENY-NON VEHICLE,203041320,11/2/2020,2275 MARIETTA BLVD NW,201,,C,33.819507,-84.450659
LARCENY-FROM VEHICLE,203071751,11/2/2020,17 BAKER ST NW,508,Downtown,M,33.76293,-84.38829
LARCENY-FROM VEHICLE,203071701,11/2/2020,304 OAKLAND AVE SE,605,Grant Park,W,33.746364,-84.374679
AGG ASSAULT,203071744,11/2/2020,435 ATWOOD ST SW,401,West End,T,33.743257,-84.429063
LARCENY-FROM VEHICLE,203071226,11/2/2020,878 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.730982,-84.407807
BURGLARY,203071227,11/2/2020,1469 CAMPBELLTON RD SW,408,Venetian Hills,S,33.714063,-84.43659
AUTO THEFT,203071258,11/2/2020,708 SPRING ST NW,505,Midtown,E,33.774022,-84.389227
ROBBERY,203071298,11/2/2020,895 JOSEPH E. BOONE BLVD NW,506,English Avenue,L,33.76368,-84.416877
LARCENY-FROM VEHICLE,203071318,11/2/2020,192 PEACHTREE CENTER AVE NE,510,Downtown,M,33.759402,-84.3865
LARCENY-NON VEHICLE,203011360,11/2/2020,548 HOLDERNESS ST SW,401,West End,T,33.740114,-84.426929
LARCENY-FROM VEHICLE,203021745,11/2/2020,737 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.830326,-84.362759
AGG ASSAULT,203060100,11/2/2020,706 NORTH AVENUE NW,506,English Avenue,L,33.769896,-84.410496
ROBBERY,203061227,11/2/2020,3056 IMPERIAL CIR SW,409,Southwest,R,33.699227,-84.495486
AUTO THEFT,203071356,11/2/2020,2166 PEACHTREE RD,205,,C,33.813447,-84.39283
LARCENY-FROM VEHICLE,203071362,11/2/2020,1439 VENETIAN DR SW,403,Venetian Hills,S,33.714729,-84.435421
LARCENY-FROM VEHICLE,203071371,11/2/2020,2001 JAMES JACKSON PKWY NW,103,Riverside,D,33.810498,-84.47571
LARCENY-FROM VEHICLE,203071379,11/2/2020,112 KROG ST NE,602,Inman Park,N,33.756303,-84.364899
LARCENY-FROM VEHICLE,203071419,11/2/2020,3637 PEACHTREE RD,210,Lenox,B,33.853114,-84.358881
ROBBERY,203071459,11/2/2020,1280 CAROLINE ST NE,609,Edgewood,O,33.75935,-84.346607
LARCENY-NON VEHICLE,203071460,11/2/2020,650 PONCE DE LEON AVE NE,614,Midtown,E,33.776875,-84.366409
LARCENY-NON VEHICLE,203071473,11/2/2020,178 MOURY AVE SE,305,The Villages at Carver,Y,33.712876,-84.391025
AUTO THEFT,203071477,11/2/2020,730 PRYOR ST SW,303,Mechanicsville,V,33.73483,-84.394131
LARCENY-FROM VEHICLE,203071481,11/2/2020,126 BAKER ST NE,509,Downtown,M,33.762573,-84.383497
LARCENY-FROM VEHICLE,203071489,11/2/2020,2335 PEACHTREE RD,211,Peachtree Hills,B,33.818868,-84.387753
AUTO THEFT,203071495,11/2/2020,191 RALPH DAVID ABERNATHY BLVD SW,303,Mechanicsville,V,33.737002,-84.394205
LARCENY-FROM VEHICLE,203071518,11/2/2020,171 AUBURN AVE NE,510,Downtown,M,33.755319,-84.380592
AUTO THEFT,203071534,11/2/2020,1099 BOULEVARD SE,305,Chosewood Park,Y,33.724356,-84.368682
LARCENY-FROM VEHICLE,203071543,11/2/2020,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.827401,-84.365706
AGG ASSAULT,203071619,11/2/2020,875 M.L.K. JR DR NW,102,Vine City,L,33.754966,-84.415835
LARCENY-FROM VEHICLE,203071640,11/2/2020,900 DEKALB AVE NE,602,Inman Park,N,33.75507,-84.358123
LARCENY-FROM VEHICLE,203071656,11/2/2020,BUCKHEAD AVE NE,206,Buckhead Village,B,33.838222,-84.377417
LARCENY-NON VEHICLE,203071666,11/2/2020,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.800672,-84.425432
BURGLARY,203071670,11/2/2020,3015 MORNINGTON DR NW,205,Castlewood,C,33.837223,-84.409162
LARCENY-FROM VEHICLE,203071677,11/2/2020,610 SPRING ST NW,509,Downtown,M,33.770904,-84.389521
AGG ASSAULT,203071679,11/2/2020,3090 CAMPBELLTON RD SW,409,Southwest,R,33.693357,-84.489052
LARCENY-FROM VEHICLE,203071680,11/2/2020,60 ANDREW YOUNG INTERNATIONAL BLVD NW,508,Downtown,M,33.759683,-84.38918
LARCENY-NON VEHICLE,203062028,11/2/2020,327 PETERS ST SW,507,Castleberry Hill,M,33.745834,-84.403822
LARCENY-FROM VEHICLE,203062036,11/2/2020,231 MILLS ST NW,504,Downtown,M,33.765426,-84.394443
LARCENY-FROM VEHICLE,203070027,11/2/2020,1145 CENTER ST NW,501,Home Park,E,33.786025,-84.402575
LARCENY-FROM VEHICLE,203070046,11/2/2020,2944 N FULTON DR NE,206,Garden Hills,B,33.835012,-84.378174
LARCENY-FROM VEHICLE,203070064,11/2/2020,350 MARIETTA ST NW,507,Downtown,M,33.762661,-84.397208
LARCENY-FROM VEHICLE,203070074,11/2/2020,214 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.755713,-84.380415
LARCENY-FROM VEHICLE,203070090,11/2/2020,761 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.825196,-84.362224
LARCENY-FROM VEHICLE,203070154,11/2/2020,300 LUCKIE ST NW,508,Downtown,M,33.762602,-84.395886
LARCENY-FROM VEHICLE,203070176,11/2/2020,ROSWELL RD & E ANDREWS DR NW,206,Buckhead Forest,B,33.843642,-84.379297
LARCENY-FROM VEHICLE,203070201,11/2/2020,3652 ROSWELL RD NW,202,Tuxedo Park,A,33.854128,-84.382998
LARCENY-FROM VEHICLE,203070203,11/2/2020,159 FORSYTH ST SW,512,Downtown,M,33.750317,-84.395641
LARCENY-FROM VEHICLE,203070236,11/2/2020,17 JESSE HILL JR DR NE,510,Downtown,M,33.75485,-84.379955
LARCENY-FROM VEHICLE,203070295,11/2/2020,540 PHARR RD NE,206,Buckhead Village,B,33.837269,-84.370619
LARCENY-FROM VEHICLE,203070309,11/2/2020,755 NORTH AVENUE NE,602,Poncey-Highland,N,33.770737,-84.362913
BURGLARY,203070374,11/2/2020,480 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.681632,-84.375448
LARCENY-FROM VEHICLE,203070377,11/2/2020,115 W PEACHTREE PL NW,508,Downtown,M,33.764318,-84.390887
LARCENY-FROM VEHICLE,203070403,11/2/2020,248 CHESTER AVE SE,606,Reynoldstown,N,33.747714,-84.358929
AUTO THEFT,203070426,11/2/2020,37 ABERDEEN ST NE,609,Edgewood,O,33.754558,-84.344448
BURGLARY,203070462,11/2/2020,693 HUMPHRIES ST SW,302,Pittsburgh,V,33.735847,-84.405201
LARCENY-FROM VEHICLE,203070475,11/2/2020,81 SHERIDAN DR NE,206,Garden Hills,B,33.831826,-84.381248
BURGLARY,203070477,11/2/2020,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.822301,-84.35211
AUTO THEFT,203070488,11/2/2020,3200 CUSHMAN CIR SW,406,,I,33.748736,-84.492555
LARCENY-FROM VEHICLE,203070493,11/2/2020,880 GLENWOOD AVE SE,606,Grant Park,W,33.741638,-84.358291
LARCENY-NON VEHICLE,203070524,11/2/2020,261 19TH ST NW,501,Atlantic Station,E,33.793821,-84.396089
LARCENY-FROM VEHICLE,203070528,11/2/2020,540 PHARR RD NE,206,Buckhead Village,B,33.837269,-84.370619
BURGLARY,203070530,11/2/2020,3200 STONE RD SW,411,Greenbriar,R,33.667877,-84.495343
ROBBERY,203070580,11/2/2020,532 CLEVELAND AVE SW,311,Hammond Park,X,33.678873,-84.406433
LARCENY-FROM VEHICLE,203070581,11/2/2020,22 14TH ST NW,503,Midtown,E,33.785851,-84.388077
LARCENY-FROM VEHICLE,203070588,11/2/2020,77 12TH ST NE,503,Midtown,E,33.784342,-84.384962
LARCENY-FROM VEHICLE,203070593,11/2/2020,608 14TH ST NW,501,Home Park,E,33.785885,-84.407171
LARCENY-NON VEHICLE,203070621,11/2/2020,1641 PEACHTREE ST NE,502,Midtown,E,33.798847,-84.391029
AUTO THEFT,203070682,11/2/2020,1058 OGLETHORPE AVE SW,401,West End,T,33.735379,-84.422293
LARCENY-NON VEHICLE,203070725,11/2/2020,3054 BOLLING WAY NE,206,Buckhead Village,B,33.838432,-84.380022
LARCENY-NON VEHICLE,203070748,11/2/2020,3226 GREENBRIAR PKWY SW,411,Greenbriar,R,33.686198,-84.493524
LARCENY-NON VEHICLE,203070797,11/2/2020,912 HUFF RD NW,103,Blandtown,D,33.788311,-84.418498
LARCENY-NON VEHICLE,203070810,11/2/2020,1970 BILLUPS ST SW,306,Sylvan Hills,X,33.700906,-84.42139
LARCENY-NON VEHICLE,203070813,11/2/2020,583 MCAFEE ST NW,504,Downtown,M,33.767626,-84.394362
LARCENY-NON VEHICLE,203070858,11/2/2020,1570 AVON AVE SW,408,Venetian Hills,S,33.722257,-84.439236
LARCENY-FROM VEHICLE,203070866,11/2/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.682476,-84.409059
LARCENY-FROM VEHICLE,203070879,11/2/2020,1000 NORTHSIDE DR NW,501,Home Park,E,33.782261,-84.407828
LARCENY-NON VEHICLE,203070896,11/2/2020,73 MOURY AVE SE,305,South Atlanta,Y,33.712903,-84.386339
LARCENY-NON VEHICLE,203070933,11/2/2020,3393 PEACHTREE RD NE,210,Lenox,B,33.848151,-84.363438
LARCENY-FROM VEHICLE,203070973,11/2/2020,1465 HOWELL MILL RD NW,207,Berkeley Park,D,33.794967,-84.414681
LARCENY-NON VEHICLE,203070974,11/2/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.682476,-84.409059
LARCENY-NON VEHICLE,203070979,11/2/2020,850 OAK ST SW,401,West End,T,33.738872,-84.415368
LARCENY-FROM VEHICLE,203070991,11/2/2020,1455 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.795853,-84.425637
LARCENY-FROM VEHICLE,203071018,11/2/2020,676 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.761474,-84.365159
LARCENY-FROM VEHICLE,203071032,11/2/2020,626 DEKALB AVE NE,604,Old Fourth Ward,M,33.753056,-84.366802
LARCENY-FROM VEHICLE,203071049,11/2/2020,17 JESSE HILL JR DR NE,510,Downtown,M,33.75485,-84.379955
LARCENY-FROM VEHICLE,203071053,11/2/2020,2900 PEACHTREE RD NW,206,Peachtree Heights West,B,33.835303,-84.383784
LARCENY-FROM VEHICLE,203071063,11/2/2020,1075 PEACHTREE ST NE,503,Midtown,E,33.783861,-84.383009
LARCENY-FROM VEHICLE,203071071,11/2/2020,349 DECATUR ST SE,604,Sweet Auburn,M,33.749898,-84.377702
AUTO THEFT,203071076,11/2/2020,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.827401,-84.365706
AGG ASSAULT,203071088,11/2/2020,1552 FOOTE ST NE,609,Edgewood,O,33.757984,-84.336601
LARCENY-FROM VEHICLE,203071115,11/2/2020,171 AUBURN AVE NE,510,Downtown,M,33.755319,-84.380592
ROBBERY,203071123,11/2/2020,540 17TH ST NW,207,Loring Heights,E,33.791123,-84.406786
LARCENY-FROM VEHICLE,203071126,11/2/2020,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.759626,-84.371127
AUTO THEFT,203071134,11/2/2020,2909 CAMPBELLTON RD SW,409,Southwest,R,33.701131,-84.483212
LARCENY-FROM VEHICLE,203071176,11/2/2020,960 ALLENE AVE SW,301,Adair Park,V,33.728712,-84.41343
AUTO THEFT,203061431,11/1/2020,2254 OAKVIEW RD SE,610,Kirkwood,O,33.750335,-84.314038
LARCENY-NON VEHICLE,203061484,11/1/2020,300 TED TURNER DR NW,508,Downtown,M,33.762632,-84.389613
AGG ASSAULT,203061487,11/1/2020,454 SPRINGSIDE DR SE,312,Rosedale Heights,Z,33.677166,-84.375007
BURGLARY,203061532,11/1/2020,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.800646,-84.401668
LARCENY-FROM VEHICLE,203061540,11/1/2020,25 DELMOOR CT NW,111,,I,33.756328,-84.490609
LARCENY-NON VEHICLE,203061589,11/1/2020,246 W LAKE DR NW,105,West Lake,J,33.76171,-84.439769
LARCENY-NON VEHICLE,203061655,11/1/2020,3535 PEACHTREE RD,210,Lenox,B,33.851089,-84.359631
LARCENY-NON VEHICLE,203061675,11/1/2020,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.761595,-84.38558
BURGLARY,203061685,11/1/2020,1051 ADA AVE NW,109,Almond Park,G,33.78344,-84.464076
AGG ASSAULT,203061709,11/1/2020,645 HOLDERNESS ST SW,402,West End,T,33.737532,-84.428057
AUTO THEFT,203061725,11/1/2020,1385 JOSEPH E. BOONE BLVD NW,107,Grove Park,J,33.763853,-84.433187
LARCENY-FROM VEHICLE,203061731,11/1/2020,181 RALPH DAVID ABERNATHY BLVD SW,303,Mechanicsville,V,33.737025,-84.393754
AUTO THEFT,203061743,11/1/2020,40 HILLIARD ST NE,604,Sweet Auburn,M,33.755509,-84.376596
LARCENY-FROM VEHICLE,203061746,11/1/2020,956 ARGONNE AVE NE,503,Midtown,E,33.780578,-84.377652
LARCENY-FROM VEHICLE,203061749,11/1/2020,349 DECATUR ST SE,604,Sweet Auburn,M,33.749898,-84.377702
AUTO THEFT,203061772,11/1/2020,221 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.681396,-84.396746
AUTO THEFT,203061786,11/1/2020,180 UNIVERSITY AVE SW,302,Pittsburgh,V,33.721619,-84.393749
AUTO THEFT,203061803,11/1/2020,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824018,-84.365306
LARCENY-NON VEHICLE,203061993,11/1/2020,1388 JOSEPH E. BOONE BLVD NW,105,Hunter Hills,K,33.763292,-84.433368
LARCENY-NON VEHICLE,203061301,11/1/2020,2680 ROSEMARY ST NW,103,Riverside,D,33.813256,-84.475649
AGG ASSAULT,203061307,11/1/2020,4112 IVY CHASE WAY NE,209,North Buckhead,B,33.856127,-84.379971
LARCENY-FROM VEHICLE,203061311,11/1/2020,240 NORTH HIGHLAND AVENUE NORTHEAST,602,Inman Park,N,33.761852,-84.360364
LARCENY-NON VEHICLE,203061331,11/1/2020,1395 HOWELL MILL RD NW,207,Berkeley Park,D,33.793897,-84.414107
AGG ASSAULT,203060556,11/1/2020,2817 ALLEGRO DR NW,112,Collier Heights,I,33.774778,-84.479912
LARCENY-NON VEHICLE,203041081,11/1/2020,905 WOODLAND AVE SE,607,Ormewood Park,W,33.729901,-84.352418
HOMICIDE,203051952,11/1/2020,75 PEACHTREE PL NW,503,Midtown,E,33.780701,-84.389726
AUTO THEFT,203051992,11/1/2020,830 WILLOUGHBY WAY NE,603,Old Fourth Ward,M,33.764666,-84.360489
BURGLARY,203052121,11/1/2020,2171 WILSON AVE NW,108,Dixie Hills,J,33.753392,-84.459004
LARCENY-FROM VEHICLE,203052247,11/1/2020,80 WALNUT ST SW,101,Atlanta University Center,T,33.75258,-84.405694
AGG ASSAULT,203052315,11/1/2020,3164 CUSHMAN CIR SW,406,,I,33.748454,-84.491589
ROBBERY,203060006,11/1/2020,763 CATHERINE ST SW,301,Adair Park,V,33.726005,-84.412571
AGG ASSAULT,203060038,11/1/2020,1620 NORTHWEST DR NW,114,English Park,G,33.796492,-84.490095
LARCENY-FROM VEHICLE,203060040,11/1/2020,882 AMBIENT WAY,407,Mays,H,33.746069,-84.503381
BURGLARY,203060041,11/1/2020,945 DESOTO ST NW,105,Washington Park,K,33.757629,-84.418557
LARCENY-NON VEHICLE,203060085,11/1/2020,521 HANK AARON DR SW,304,Summerhill,V,33.737783,-84.389964
BURGLARY,203060608,11/1/2020,219 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.764904,-84.394406
LARCENY-FROM VEHICLE,203060635,11/1/2020,1050 GLENWOOD AVE SE,606,Ormewood Park,W,33.740375,-84.353075
LARCENY-FROM VEHICLE,203060678,11/1/2020,36 JOHN PORTMAN BLVD NE,509,Downtown,M,33.76105,-84.386207
AGG ASSAULT,203060689,11/1/2020,62 HARWELL RD NW,111,,I,33.753405,-84.49311
LARCENY-FROM VEHICLE,203060752,11/1/2020,2001 JAMES JACKSON PKWY NW,103,Riverside,D,33.810498,-84.47571
